observed_date,asset_id,grade,value,range_low,range_high
2014-08-21,coffee:origin:india:arabica,arabica_parchment,10600.0,10350.0,10850.0
2014-08-21,coffee:origin:india:arabica,arabica_cherry,4825.0,4800.0,4850.0
2014-08-21,coffee:origin:india:robusta,robusta_parchment,7450.0,7400.0,7500.0
2014-08-21,coffee:origin:india:robusta,robusta_cherry,3512.5,3425.0,3600.0
2014-08-21,coffee:origin:india:arabica,arabica_parchment,10600.0,10350.0,10850.0
2014-08-21,coffee:origin:india:arabica,arabica_cherry,4825.0,4800.0,4850.0
2014-08-21,coffee:origin:india:robusta,robusta_parchment,7450.0,7400.0,7500.0
2014-08-21,coffee:origin:india:robusta,robusta_cherry,3512.5,3425.0,3600.0
2014-08-22,coffee:origin:india:arabica,arabica_parchment,10575.0,10350.0,10800.0
2014-08-22,coffee:origin:india:arabica,arabica_cherry,4800.0,4750.0,4850.0
2014-08-22,coffee:origin:india:robusta,robusta_parchment,7475.0,7450.0,7500.0
2014-08-22,coffee:origin:india:robusta,robusta_cherry,3525.0,3450.0,3600.0
2014-08-22,coffee:origin:india:arabica,arabica_parchment,10575.0,10350.0,10800.0
2014-08-22,coffee:origin:india:arabica,arabica_cherry,4800.0,4750.0,4850.0
2014-08-22,coffee:origin:india:robusta,robusta_parchment,7475.0,7450.0,7500.0
2014-08-22,coffee:origin:india:robusta,robusta_cherry,3525.0,3450.0,3600.0
2014-08-26,coffee:origin:india:arabica,arabica_parchment,10575.0,10350.0,10800.0
2014-08-26,coffee:origin:india:arabica,arabica_cherry,4800.0,4750.0,4850.0
2014-08-26,coffee:origin:india:robusta,robusta_parchment,7475.0,7450.0,7500.0
2014-08-26,coffee:origin:india:robusta,robusta_cherry,3525.0,3450.0,3600.0
2014-08-26,coffee:origin:india:arabica,arabica_parchment,10575.0,10350.0,10800.0
2014-08-26,coffee:origin:india:arabica,arabica_cherry,4800.0,4750.0,4850.0
2014-08-26,coffee:origin:india:robusta,robusta_parchment,7475.0,7450.0,7500.0
2014-08-26,coffee:origin:india:robusta,robusta_cherry,3525.0,3450.0,3600.0
2014-08-27,coffee:origin:india:arabica,arabica_parchment,10875.0,10550.0,11200.0
2014-08-27,coffee:origin:india:arabica,arabica_cherry,4975.0,4950.0,5000.0
2014-08-27,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-08-27,coffee:origin:india:robusta,robusta_cherry,3575.0,3500.0,3650.0
2014-08-27,coffee:origin:india:arabica,arabica_parchment,10875.0,10550.0,11200.0
2014-08-27,coffee:origin:india:arabica,arabica_cherry,4975.0,4950.0,5000.0
2014-08-27,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-08-27,coffee:origin:india:robusta,robusta_cherry,3575.0,3500.0,3650.0
2014-09-02,coffee:origin:india:arabica,arabica_parchment,11050.0,10700.0,11400.0
2014-09-02,coffee:origin:india:arabica,arabica_cherry,5000.0,4950.0,5050.0
2014-09-02,coffee:origin:india:robusta,robusta_parchment,7625.0,7600.0,7650.0
2014-09-02,coffee:origin:india:robusta,robusta_cherry,3612.5,3525.0,3700.0
2014-09-02,coffee:origin:india:arabica,arabica_parchment,11050.0,10700.0,11400.0
2014-09-02,coffee:origin:india:arabica,arabica_cherry,5000.0,4950.0,5050.0
2014-09-02,coffee:origin:india:robusta,robusta_parchment,7625.0,7600.0,7650.0
2014-09-02,coffee:origin:india:robusta,robusta_cherry,3612.5,3525.0,3700.0
2014-09-02,coffee:origin:india:arabica,arabica_parchment,11050.0,10700.0,11400.0
2014-09-02,coffee:origin:india:arabica,arabica_cherry,5000.0,4950.0,5050.0
2014-09-02,coffee:origin:india:robusta,robusta_parchment,7625.0,7600.0,7650.0
2014-09-02,coffee:origin:india:robusta,robusta_cherry,3612.5,3525.0,3700.0
2014-09-02,coffee:origin:india:arabica,arabica_parchment,11050.0,10700.0,11400.0
2014-09-02,coffee:origin:india:arabica,arabica_cherry,5000.0,4950.0,5050.0
2014-09-02,coffee:origin:india:robusta,robusta_parchment,7625.0,7600.0,7650.0
2014-09-02,coffee:origin:india:robusta,robusta_cherry,3612.5,3525.0,3700.0
2014-09-02,coffee:origin:india:arabica,arabica_parchment,11050.0,10700.0,11400.0
2014-09-02,coffee:origin:india:arabica,arabica_cherry,5000.0,4950.0,5050.0
2014-09-02,coffee:origin:india:robusta,robusta_parchment,7625.0,7600.0,7650.0
2014-09-02,coffee:origin:india:robusta,robusta_cherry,3612.5,3525.0,3700.0
2014-09-09,coffee:origin:india:arabica,arabica_parchment,11000.0,10700.0,11300.0
2014-09-09,coffee:origin:india:arabica,arabica_cherry,4925.0,4900.0,4950.0
2014-09-09,coffee:origin:india:robusta,robusta_parchment,7675.0,7650.0,7700.0
2014-09-09,coffee:origin:india:robusta,robusta_cherry,3612.5,3550.0,3675.0
2014-09-09,coffee:origin:india:arabica,arabica_parchment,11000.0,10700.0,11300.0
2014-09-09,coffee:origin:india:arabica,arabica_cherry,4925.0,4900.0,4950.0
2014-09-09,coffee:origin:india:robusta,robusta_parchment,7675.0,7650.0,7700.0
2014-09-09,coffee:origin:india:robusta,robusta_cherry,3612.5,3550.0,3675.0
2014-09-09,coffee:origin:india:arabica,arabica_parchment,11000.0,10700.0,11300.0
2014-09-09,coffee:origin:india:arabica,arabica_cherry,4925.0,4900.0,4950.0
2014-09-09,coffee:origin:india:robusta,robusta_parchment,7675.0,7650.0,7700.0
2014-09-09,coffee:origin:india:robusta,robusta_cherry,3612.5,3550.0,3675.0
2014-09-09,coffee:origin:india:arabica,arabica_parchment,11000.0,10700.0,11300.0
2014-09-09,coffee:origin:india:arabica,arabica_cherry,4925.0,4900.0,4950.0
2014-09-09,coffee:origin:india:robusta,robusta_parchment,7675.0,7650.0,7700.0
2014-09-09,coffee:origin:india:robusta,robusta_cherry,3612.5,3550.0,3675.0
2014-09-16,coffee:origin:india:arabica,arabica_parchment,10737.5,10475.0,11000.0
2014-09-16,coffee:origin:india:arabica,arabica_cherry,4837.5,4825.0,4850.0
2014-09-16,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-09-16,coffee:origin:india:robusta,robusta_cherry,3537.5,3475.0,3600.0
2014-09-16,coffee:origin:india:arabica,arabica_parchment,10737.5,10475.0,11000.0
2014-09-16,coffee:origin:india:arabica,arabica_cherry,4837.5,4825.0,4850.0
2014-09-16,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-09-16,coffee:origin:india:robusta,robusta_cherry,3537.5,3475.0,3600.0
2014-09-16,coffee:origin:india:arabica,arabica_parchment,10737.5,10475.0,11000.0
2014-09-16,coffee:origin:india:arabica,arabica_cherry,4837.5,4825.0,4850.0
2014-09-16,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-09-16,coffee:origin:india:robusta,robusta_cherry,3537.5,3475.0,3600.0
2014-09-16,coffee:origin:india:arabica,arabica_parchment,10737.5,10475.0,11000.0
2014-09-16,coffee:origin:india:arabica,arabica_cherry,4837.5,4825.0,4850.0
2014-09-16,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-09-16,coffee:origin:india:robusta,robusta_cherry,3537.5,3475.0,3600.0
2014-09-16,coffee:origin:india:arabica,arabica_parchment,10737.5,10475.0,11000.0
2014-09-16,coffee:origin:india:arabica,arabica_cherry,4837.5,4825.0,4850.0
2014-09-16,coffee:origin:india:robusta,robusta_parchment,7550.0,7500.0,7600.0
2014-09-16,coffee:origin:india:robusta,robusta_cherry,3537.5,3475.0,3600.0
2014-09-22,coffee:origin:india:arabica,arabica_parchment,10725.0,10450.0,11000.0
2014-09-22,coffee:origin:india:arabica,arabica_cherry,4775.0,4750.0,4800.0
2014-09-22,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-09-22,coffee:origin:india:robusta,robusta_cherry,3512.5,3425.0,3600.0
2014-09-22,coffee:origin:india:arabica,arabica_parchment,10725.0,10450.0,11000.0
2014-09-22,coffee:origin:india:arabica,arabica_cherry,4775.0,4750.0,4800.0
2014-09-22,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-09-22,coffee:origin:india:robusta,robusta_cherry,3512.5,3425.0,3600.0
2014-09-26,coffee:origin:india:arabica,arabica_parchment,10800.0,10500.0,11100.0
2014-09-26,coffee:origin:india:arabica,arabica_cherry,4787.5,4775.0,4800.0
2014-09-26,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2014-09-26,coffee:origin:india:robusta,robusta_cherry,3537.5,3425.0,3650.0
2014-09-26,coffee:origin:india:arabica,arabica_parchment,10800.0,10500.0,11100.0
2014-09-26,coffee:origin:india:arabica,arabica_cherry,4787.5,4775.0,4800.0
2014-09-26,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2014-09-26,coffee:origin:india:robusta,robusta_cherry,3537.5,3425.0,3650.0
2014-09-26,coffee:origin:india:arabica,arabica_parchment,10800.0,10500.0,11100.0
2014-09-26,coffee:origin:india:arabica,arabica_cherry,4787.5,4775.0,4800.0
2014-09-26,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2014-09-26,coffee:origin:india:robusta,robusta_cherry,3537.5,3425.0,3650.0
2014-09-26,coffee:origin:india:arabica,arabica_parchment,10800.0,10500.0,11100.0
2014-09-26,coffee:origin:india:arabica,arabica_cherry,4787.5,4775.0,4800.0
2014-09-26,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2014-09-26,coffee:origin:india:robusta,robusta_cherry,3537.5,3425.0,3650.0
2014-09-26,coffee:origin:india:arabica,arabica_parchment,10800.0,10500.0,11100.0
2014-09-26,coffee:origin:india:arabica,arabica_cherry,4787.5,4775.0,4800.0
2014-09-26,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2014-09-26,coffee:origin:india:robusta,robusta_cherry,3537.5,3425.0,3650.0
2014-10-06,coffee:origin:india:arabica,arabica_parchment,11825.0,11350.0,12300.0
2014-10-06,coffee:origin:india:arabica,arabica_cherry,5237.5,5175.0,5300.0
2014-10-06,coffee:origin:india:robusta,robusta_parchment,7925.0,7850.0,8000.0
2014-10-06,coffee:origin:india:robusta,robusta_cherry,3662.5,3625.0,3700.0
2014-10-06,coffee:origin:india:arabica,arabica_parchment,11825.0,11350.0,12300.0
2014-10-06,coffee:origin:india:arabica,arabica_cherry,5237.5,5175.0,5300.0
2014-10-06,coffee:origin:india:robusta,robusta_parchment,7925.0,7850.0,8000.0
2014-10-06,coffee:origin:india:robusta,robusta_cherry,3662.5,3625.0,3700.0
2014-10-06,coffee:origin:india:arabica,arabica_parchment,11825.0,11350.0,12300.0
2014-10-06,coffee:origin:india:arabica,arabica_cherry,5237.5,5175.0,5300.0
2014-10-06,coffee:origin:india:robusta,robusta_parchment,7925.0,7850.0,8000.0
2014-10-06,coffee:origin:india:robusta,robusta_cherry,3662.5,3625.0,3700.0
2014-10-06,coffee:origin:india:arabica,arabica_parchment,11825.0,11350.0,12300.0
2014-10-06,coffee:origin:india:arabica,arabica_cherry,5237.5,5175.0,5300.0
2014-10-06,coffee:origin:india:robusta,robusta_parchment,7925.0,7850.0,8000.0
2014-10-06,coffee:origin:india:robusta,robusta_cherry,3662.5,3625.0,3700.0
2014-10-06,coffee:origin:india:arabica,arabica_parchment,11825.0,11350.0,12300.0
2014-10-06,coffee:origin:india:arabica,arabica_cherry,5237.5,5175.0,5300.0
2014-10-06,coffee:origin:india:robusta,robusta_parchment,7925.0,7850.0,8000.0
2014-10-06,coffee:origin:india:robusta,robusta_cherry,3662.5,3625.0,3700.0
2014-10-14,coffee:origin:india:arabica,arabica_parchment,11750.0,11500.0,12000.0
2014-10-14,coffee:origin:india:arabica,arabica_cherry,5125.0,5050.0,5200.0
2014-10-14,coffee:origin:india:robusta,robusta_parchment,7875.0,7850.0,7900.0
2014-10-14,coffee:origin:india:robusta,robusta_cherry,3625.0,3600.0,3650.0
2014-10-14,coffee:origin:india:arabica,arabica_parchment,11750.0,11500.0,12000.0
2014-10-14,coffee:origin:india:arabica,arabica_cherry,5125.0,5050.0,5200.0
2014-10-14,coffee:origin:india:robusta,robusta_parchment,7875.0,7850.0,7900.0
2014-10-14,coffee:origin:india:robusta,robusta_cherry,3625.0,3600.0,3650.0
2014-10-14,coffee:origin:india:arabica,arabica_parchment,11750.0,11500.0,12000.0
2014-10-14,coffee:origin:india:arabica,arabica_cherry,5125.0,5050.0,5200.0
2014-10-14,coffee:origin:india:robusta,robusta_parchment,7875.0,7850.0,7900.0
2014-10-14,coffee:origin:india:robusta,robusta_cherry,3625.0,3600.0,3650.0
2014-10-17,coffee:origin:india:arabica,arabica_parchment,11775.0,11550.0,12000.0
2014-10-17,coffee:origin:india:arabica,arabica_cherry,5100.0,5000.0,5200.0
2014-10-17,coffee:origin:india:robusta,robusta_parchment,7875.0,7800.0,7950.0
2014-10-17,coffee:origin:india:robusta,robusta_cherry,3612.5,3575.0,3650.0
2014-10-17,coffee:origin:india:arabica,arabica_parchment,11775.0,11550.0,12000.0
2014-10-17,coffee:origin:india:arabica,arabica_cherry,5100.0,5000.0,5200.0
2014-10-17,coffee:origin:india:robusta,robusta_parchment,7875.0,7800.0,7950.0
2014-10-17,coffee:origin:india:robusta,robusta_cherry,3612.5,3575.0,3650.0
2014-10-17,coffee:origin:india:arabica,arabica_parchment,11775.0,11550.0,12000.0
2014-10-17,coffee:origin:india:arabica,arabica_cherry,5100.0,5000.0,5200.0
2014-10-17,coffee:origin:india:robusta,robusta_parchment,7875.0,7800.0,7950.0
2014-10-17,coffee:origin:india:robusta,robusta_cherry,3612.5,3575.0,3650.0
2014-10-27,coffee:origin:india:arabica,arabica_parchment,11125.0,10950.0,11300.0
2014-10-27,coffee:origin:india:arabica,arabica_cherry,4850.0,4750.0,4950.0
2014-10-27,coffee:origin:india:robusta,robusta_parchment,7650.0,7550.0,7750.0
2014-10-27,coffee:origin:india:robusta,robusta_cherry,3487.5,3475.0,3500.0
2014-10-27,coffee:origin:india:arabica,arabica_parchment,11125.0,10950.0,11300.0
2014-10-27,coffee:origin:india:arabica,arabica_cherry,4850.0,4750.0,4950.0
2014-10-27,coffee:origin:india:robusta,robusta_parchment,7650.0,7550.0,7750.0
2014-10-27,coffee:origin:india:robusta,robusta_cherry,3487.5,3475.0,3500.0
2014-10-27,coffee:origin:india:arabica,arabica_parchment,11125.0,10950.0,11300.0
2014-10-27,coffee:origin:india:arabica,arabica_cherry,4850.0,4750.0,4950.0
2014-10-27,coffee:origin:india:robusta,robusta_parchment,7650.0,7550.0,7750.0
2014-10-27,coffee:origin:india:robusta,robusta_cherry,3487.5,3475.0,3500.0
2014-10-27,coffee:origin:india:arabica,arabica_parchment,11125.0,10950.0,11300.0
2014-10-27,coffee:origin:india:arabica,arabica_cherry,4850.0,4750.0,4950.0
2014-10-27,coffee:origin:india:robusta,robusta_parchment,7650.0,7550.0,7750.0
2014-10-27,coffee:origin:india:robusta,robusta_cherry,3487.5,3475.0,3500.0
2014-11-07,coffee:origin:india:arabica,arabica_parchment,10750.0,10400.0,11100.0
2014-11-07,coffee:origin:india:arabica,arabica_cherry,4737.5,4725.0,4750.0
2014-11-07,coffee:origin:india:robusta,robusta_parchment,7425.0,7200.0,7650.0
2014-11-07,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-07,coffee:origin:india:arabica,arabica_parchment,10750.0,10400.0,11100.0
2014-11-07,coffee:origin:india:arabica,arabica_cherry,4737.5,4725.0,4750.0
2014-11-07,coffee:origin:india:robusta,robusta_parchment,7425.0,7200.0,7650.0
2014-11-07,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-12,coffee:origin:india:arabica,arabica_parchment,10625.0,10350.0,10900.0
2014-11-12,coffee:origin:india:arabica,arabica_cherry,4762.5,4725.0,4800.0
2014-11-12,coffee:origin:india:robusta,robusta_parchment,7450.0,7200.0,7700.0
2014-11-12,coffee:origin:india:robusta,robusta_cherry,3425.0,3325.0,3525.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-11-29,coffee:origin:india:arabica,arabica_parchment,11075.0,11000.0,11150.0
2014-11-29,coffee:origin:india:arabica,arabica_cherry,5162.5,5100.0,5225.0
2014-11-29,coffee:origin:india:robusta,robusta_parchment,7500.0,7400.0,7600.0
2014-11-29,coffee:origin:india:robusta,robusta_cherry,3437.5,3425.0,3450.0
2014-12-11,coffee:origin:india:arabica,arabica_parchment,10700.0,10650.0,10750.0
2014-12-11,coffee:origin:india:arabica,arabica_cherry,5012.5,4975.0,5050.0
2014-12-11,coffee:origin:india:robusta,robusta_parchment,7350.0,7300.0,7400.0
2014-12-11,coffee:origin:india:robusta,robusta_cherry,3412.5,3375.0,3450.0
